id,first_name,last_name,name,city,state,country,industry,lead_source,status,assigned_user_id,next_followup_date,created_at,updated_at,deleted_at
9ce1a59f-25fd-41c3-bcc2-e2d01006aeee,Zehaan,Madan,Zehaan Madan,Surat,Gujarat,India,Logistics,JustDial,New,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-06-05 13:51:14.780610,2026-04-22 01:32:48,2026-05-16 13:51:14.780647,
c255868e-b661-4916-be09-9445d5768f56,Ekaja,Pandit,Ekaja Pandit,Ahmedabad,Gujarat,India,IT,Website,Contacted,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-05-24 13:51:14.780676,2026-02-10 15:29:32,2026-05-16 13:51:14.780714,
5054fabd-d43c-4426-8ea7-934cbcd21163,Prisha,Deo,Prisha Deo,Delhi,Delhi,India,Manufacturing,IndiaMART,Contacted,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-05-21 13:51:14.780742,2026-03-16 12:43:52,2026-05-16 13:51:14.780780,
4c6051f8-aac3-4f37-814c-f9e7722ce751,Isha,Aurora,Isha Aurora,Surat,Gujarat,India,Retail,IndiaMART,Qualified,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-05-30 13:51:14.780826,2025-12-19 12:39:33,2026-05-16 13:51:14.780868,
a7a59036-64c4-4e3d-b026-55a071a9b5c0,Lakshmi,Iyer,Lakshmi Iyer,Mumbai,Maharashtra,India,IT,LinkedIn,Qualified,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-05-23 13:51:14.780900,2025-12-28 06:52:38,2026-05-16 13:51:14.780938,
dd4c4433-7a8d-4132-984b-ae041727f32b,Yauvani,Chad,Yauvani Chad,Bangalore,Karnataka,India,Logistics,Website,Qualified,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-05-31 13:51:14.780974,2025-12-21 03:21:05,2026-05-16 13:51:14.781012,
4ec5a204-8011-4a2d-ab79-f27f47c6b6a1,Robert,Oommen,Robert Oommen,Delhi,Delhi,India,Services,Referral,New,42050019-05f0-4de7-b45b-cea5eda7386f,2026-05-21 13:51:14.781047,2026-01-16 01:11:37,2026-05-16 13:51:14.781097,
a178fdff-c703-459a-a7c6-40b8296e739e,Neha,Pandey,Neha Pandey,Ahmedabad,Gujarat,India,IT,IndiaMART,Contacted,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-05-17 13:51:14.781131,2026-05-03 20:21:58,2026-05-16 13:51:14.781209,
9f88b314-440d-417e-8a4a-7bf6bf00092b,Turvi,Sachar,Turvi Sachar,Bangalore,Karnataka,India,Logistics,LinkedIn,Contacted,404d7654-52ae-4333-91d7-753b4d63789e,2026-05-24 13:51:14.781251,2026-02-01 11:42:19,2026-05-16 13:51:14.781301,
c6de702a-dd8b-464f-b129-f0ddcd36141e,Priya,Sama,Priya Sama,Mumbai,Maharashtra,India,Wholesale,Website,Qualified,e75d85fc-9d80-421a-aa90-2624363de215,2026-05-23 13:51:14.781333,2026-03-22 09:38:39,2026-05-16 13:51:14.781373,
5f47add1-5acd-4a40-897f-b09340977988,Karan,Shah,Karan Shah,Pune,Maharashtra,India,Logistics,LinkedIn,Contacted,e75d85fc-9d80-421a-aa90-2624363de215,2026-05-28 13:51:14.781409,2026-02-28 13:28:11,2026-05-16 13:51:14.781448,
0263b90f-6e03-4741-8fbe-0d3043f737e9,Ayaan,Soman,Ayaan Soman,Hyderabad,Telangana,India,Wholesale,JustDial,Contacted,42050019-05f0-4de7-b45b-cea5eda7386f,2026-05-21 13:51:14.781477,2026-01-17 16:09:35,2026-05-16 13:51:14.781515,
e6027f77-4cd5-4852-9d0a-654ae85aaea0,Dakshesh,Ramachandran,Dakshesh Ramachandran,Bangalore,Karnataka,India,Pharma,JustDial,New,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-06-04 13:51:14.781543,2025-11-20 06:19:18,2026-05-16 13:51:14.781581,
70d5bf71-4c85-4431-a3c4-03cc6357d2da,Jagdish,Ben,Jagdish Ben,Hyderabad,Telangana,India,Logistics,IndiaMART,Qualified,404d7654-52ae-4333-91d7-753b4d63789e,2026-05-21 13:51:14.781610,2025-12-10 04:40:27,2026-05-16 13:51:14.781648,
4b4a4944-926e-4cce-83af-3c6b5124902d,Yuvraj,Varughese,Yuvraj Varughese,Chennai,Tamil Nadu,India,Wholesale,IndiaMART,New,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-05-28 13:51:14.781680,2026-04-06 06:17:58,2026-05-16 13:51:14.781719,
5d0a24ec-6d81-4003-87e0-7dd63cbed85e,Jacob,Dube,Jacob Dube,Kochi,Kerala,India,Manufacturing,JustDial,Contacted,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-06-04 13:51:14.781753,2026-01-28 20:55:38,2026-05-16 13:51:14.781791,
a89c24b0-b6bf-4b3b-88d5-6c3f9978d9b4,Adya,Hari,Adya Hari,Surat,Gujarat,India,IT,JustDial,Contacted,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-05-23 13:51:14.781821,2026-04-02 21:16:21,2026-05-16 13:51:14.781858,
936097d7-5b4b-4497-a25b-263432409b08,Hardik,Sharma,Hardik Sharma,Bangalore,Karnataka,India,IT,IndiaMART,Qualified,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-05-18 13:51:14.781887,2025-12-19 23:02:16,2026-05-16 13:51:14.781925,
826c7665-cc2f-484b-8ed3-7cd7ea3f98a5,Amruta,Pall,Amruta Pall,Pune,Maharashtra,India,Logistics,LinkedIn,Contacted,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-05-27 13:51:14.781961,2025-11-20 10:44:06,2026-05-16 13:51:14.782001,
65d20de5-624d-49d4-899b-5db6fe67c1f3,Dev,Gera,Dev Gera,Delhi,Delhi,India,IT,JustDial,Qualified,e75d85fc-9d80-421a-aa90-2624363de215,2026-05-19 13:51:14.782031,2026-02-27 08:02:36,2026-05-16 13:51:14.782069,
c9cbc563-06d1-4841-8f96-c602e5d422c8,Gaurika,Bhasin,Gaurika Bhasin,Surat,Gujarat,India,Wholesale,Referral,Qualified,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-06-04 13:51:14.782098,2026-04-01 15:33:37,2026-05-16 13:51:14.782135,
e9f2e792-cb65-48ec-a5bd-29c6f230dbd1,Advik,Chokshi,Advik Chokshi,Mumbai,Maharashtra,India,Wholesale,IndiaMART,Qualified,e75d85fc-9d80-421a-aa90-2624363de215,2026-05-23 13:51:14.782165,2026-02-05 05:43:47,2026-05-16 13:51:14.782224,
d83642a7-d051-49f0-9037-29609d396f20,Faras,Kumar,Faras Kumar,Pune,Maharashtra,India,Pharma,JustDial,Contacted,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-05-20 13:51:14.782256,2026-01-02 15:09:09,2026-05-16 13:51:14.782295,
8d59e84b-659f-454c-b9dc-faed7437a9c0,Lavanya,Chacko,Lavanya Chacko,Mumbai,Maharashtra,India,IT,IndiaMART,New,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-05-24 13:51:14.782324,2026-05-05 09:52:02,2026-05-16 13:51:14.782360,
76a6dd92-4f5b-4dc4-8e4b-c1b30a4719bd,Balveer,Bhattacharyya,Balveer Bhattacharyya,Mumbai,Maharashtra,India,Logistics,JustDial,Contacted,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-06-03 13:51:14.782390,2026-04-09 20:14:59,2026-05-16 13:51:14.782426,
5a6ea50f-04e1-42ae-a5fb-10a0768a5e52,Vansha,Kata,Vansha Kata,Chennai,Tamil Nadu,India,Services,Referral,New,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-06-04 13:51:14.782461,2026-01-11 01:44:20,2026-05-16 13:51:14.782499,
4a65ad4b-9701-4343-b7c4-047a831ab226,Saumya,Karan,Saumya Karan,Nashik,Maharashtra,India,Retail,Website,Qualified,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-05-18 13:51:14.782527,2026-01-26 12:27:16,2026-05-16 13:51:14.782563,
d25416cf-b7c5-46ad-8240-2e77059e836f,Neha,Chacko,Neha Chacko,Hyderabad,Telangana,India,IT,JustDial,Qualified,404d7654-52ae-4333-91d7-753b4d63789e,2026-05-20 13:51:14.782592,2026-01-16 02:06:22,2026-05-16 13:51:14.782628,
d56e4b49-792d-4c15-bf59-be1bc6f87c9a,Jai,Karan,Jai Karan,Delhi,Delhi,India,IT,IndiaMART,Qualified,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-05-22 13:51:14.782657,2025-12-28 03:00:10,2026-05-16 13:51:14.782694,
aa7a11a1-ffea-4131-9c3a-133a6c164cb9,Anamika,Setty,Anamika Setty,Kochi,Kerala,India,IT,IndiaMART,Contacted,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-05-28 13:51:14.782722,2025-11-25 01:02:52,2026-05-16 13:51:14.782759,
fcc94576-c685-4a95-ac8f-7c944789e27d,Barkha,Ramaswamy,Barkha Ramaswamy,Chennai,Tamil Nadu,India,Wholesale,IndiaMART,Contacted,e75d85fc-9d80-421a-aa90-2624363de215,2026-05-19 13:51:14.782787,2026-04-02 08:39:07,2026-05-16 13:51:14.782839,
355b8a1b-9d26-4802-88a8-11043845091f,Urvashi,Rajan,Urvashi Rajan,Chennai,Tamil Nadu,India,Services,LinkedIn,New,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-05-17 13:51:14.782871,2025-12-21 11:47:51,2026-05-16 13:51:14.782909,
ab204471-779e-484e-bb84-6f3d9fb414d5,Dhruv,Swaminathan,Dhruv Swaminathan,Surat,Gujarat,India,Manufacturing,LinkedIn,Contacted,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-05-23 13:51:14.782938,2026-04-09 01:46:33,2026-05-16 13:51:14.782975,
2b26a6d0-b544-4827-af3b-fff5579a4c15,Yachana,Taneja,Yachana Taneja,Surat,Gujarat,India,IT,LinkedIn,New,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-05-25 13:51:14.783005,2026-04-25 19:10:07,2026-05-16 13:51:14.783042,
65c2eca7-539c-48e8-aeaf-25acae0329fb,Lipika,Rana,Lipika Rana,Delhi,Delhi,India,Manufacturing,JustDial,Contacted,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-05-24 13:51:14.783070,2026-03-17 05:02:16,2026-05-16 13:51:14.783107,
67b3061b-6b20-4a29-8da9-8f8d448402e6,Jason,Kala,Jason Kala,Hyderabad,Telangana,India,Pharma,LinkedIn,Contacted,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-05-28 13:51:14.783142,2026-03-16 17:36:31,2026-05-16 13:51:14.783179,
f38a30f6-08e7-4127-bc5f-febe11df1a75,Eta,Muni,Eta Muni,Surat,Gujarat,India,Pharma,Referral,Qualified,13815ae1-d9c7-4b60-877c-5b354527caac,2026-05-27 13:51:14.783207,2025-12-06 00:36:35,2026-05-16 13:51:14.783251,
cddd3b20-4569-443c-b80f-68703153547a,Hemangini,Ratta,Hemangini Ratta,Mumbai,Maharashtra,India,Pharma,Referral,New,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-05-22 13:51:14.783279,2026-02-28 01:39:18,2026-05-16 13:51:14.783317,
459f3601-06c3-4afd-9cd7-1d4818f3b3af,Xiti,Ghosh,Xiti Ghosh,Delhi,Delhi,India,Pharma,Website,New,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-05-23 13:51:14.783345,2026-02-24 02:42:20,2026-05-16 13:51:14.783385,
e914234e-4f68-4937-9a0f-23d6c05c280d,Parth,Shetty,Parth Shetty,Delhi,Delhi,India,Retail,JustDial,Contacted,404d7654-52ae-4333-91d7-753b4d63789e,2026-05-29 13:51:14.783414,2026-01-20 22:28:00,2026-05-16 13:51:14.783451,
c155ef91-7839-4108-95d9-89c80b36dcdc,Peter,Agrawal,Peter Agrawal,Ahmedabad,Gujarat,India,Pharma,LinkedIn,Contacted,404d7654-52ae-4333-91d7-753b4d63789e,2026-05-25 13:51:14.783480,2025-12-06 23:57:15,2026-05-16 13:51:14.783517,
cfea424d-2851-4c81-9420-50a9d767fd7b,Rehaan,Chacko,Rehaan Chacko,Mumbai,Maharashtra,India,Services,LinkedIn,New,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-05-24 13:51:14.783544,2026-02-22 22:28:56,2026-05-16 13:51:14.783580,
a1934074-a661-43eb-80ed-75556b099d83,Jagat,Borah,Jagat Borah,Pune,Maharashtra,India,Manufacturing,Referral,Qualified,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-05-26 13:51:14.783608,2025-11-17 16:53:43,2026-05-16 13:51:14.783644,
10002943-5844-4d6d-adb4-8a6e7e67f1a1,Waida,Behl,Waida Behl,Chennai,Tamil Nadu,India,Retail,Website,Qualified,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-05-24 13:51:14.783671,2025-12-03 20:12:41,2026-05-16 13:51:14.783708,
df83040f-9165-4b60-81b6-d2bfc2776131,Onkar,Madan,Onkar Madan,Ahmedabad,Gujarat,India,Logistics,Referral,Qualified,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-05-24 13:51:14.783736,2025-11-19 07:25:31,2026-05-16 13:51:14.783773,
3cb47f78-3f5a-41c9-8d54-6d4262056990,Sathvik,Kata,Sathvik Kata,Surat,Gujarat,India,Pharma,JustDial,Qualified,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-05-23 13:51:14.783808,2025-12-10 04:19:47,2026-05-16 13:51:14.783845,
2c61ccef-afa6-4eaa-a246-d8156fe3e53d,Ayushman,Gala,Ayushman Gala,Pune,Maharashtra,India,Manufacturing,Referral,New,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-05-30 13:51:14.783873,2026-01-09 13:21:09,2026-05-16 13:51:14.783909,
c244ca9f-9dec-4af7-8720-c1722a66c7b6,Yashasvi,Bala,Yashasvi Bala,Bangalore,Karnataka,India,Manufacturing,Website,Qualified,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-06-05 13:51:14.783937,2026-05-09 09:54:33,2026-05-16 13:51:14.783973,
eac59ede-00fa-4665-8100-676616916619,Hitesh,Deshpande,Hitesh Deshpande,Pune,Maharashtra,India,Logistics,Referral,Qualified,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-05-31 13:51:14.784003,2026-04-16 07:47:14,2026-05-16 13:51:14.784039,
d1e15d29-2d90-42ec-ba47-c2885ec5834b,Pushti,Johal,Pushti Johal,Ahmedabad,Gujarat,India,Manufacturing,IndiaMART,New,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-06-05 13:51:14.784066,2026-01-24 09:18:14,2026-05-16 13:51:14.784102,
27ae36cd-7f4e-4ae2-8fb9-6292659e6253,Sai,Sarna,Sai Sarna,Chennai,Tamil Nadu,India,Wholesale,IndiaMART,Contacted,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-05-28 13:51:14.784137,2025-12-07 04:44:55,2026-05-16 13:51:14.784175,
083ca83d-611c-4589-94c8-c571a59d9cf6,Kabir,Ram,Kabir Ram,Surat,Gujarat,India,Pharma,IndiaMART,New,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-05-24 13:51:14.784204,2025-12-08 04:49:23,2026-05-16 13:51:14.784240,
4a727a1f-165f-486e-b82c-69a3a9cec529,Saanvi,Shukla,Saanvi Shukla,Bangalore,Karnataka,India,Logistics,LinkedIn,New,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-06-04 13:51:14.784267,2026-05-05 15:38:48,2026-05-16 13:51:14.784304,
793d6bb0-d83b-4541-b860-30cff36aeed6,Ojasvi,Loyal,Ojasvi Loyal,Kochi,Kerala,India,Services,LinkedIn,Contacted,13815ae1-d9c7-4b60-877c-5b354527caac,2026-05-30 13:51:14.784332,2026-03-29 13:04:46,2026-05-16 13:51:14.784368,
7595d71c-3e61-494e-aacb-5827b502ff07,Manbir,Radhakrishnan,Manbir Radhakrishnan,Mumbai,Maharashtra,India,Wholesale,IndiaMART,Contacted,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-05-19 13:51:14.784397,2026-04-01 11:56:36,2026-05-16 13:51:14.784432,
aca7d7dc-ea12-4332-ac12-f50e3bd5736f,Qushi,Gera,Qushi Gera,Hyderabad,Telangana,India,Services,LinkedIn,Qualified,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-05-25 13:51:14.784466,2026-02-14 17:28:24,2026-05-16 13:51:14.784503,
f5fe82d3-b2b8-42aa-8311-30cb8d20c1a0,Tanveer,Bora,Tanveer Bora,Kochi,Kerala,India,Wholesale,JustDial,Contacted,560f2adc-162e-473b-8cd1-0546376e74e9,2026-05-29 13:51:14.784532,2026-03-10 23:48:27,2026-05-16 13:51:14.784568,
370d183b-8099-49d1-8567-b345236e4da0,Shaurya,Sastry,Shaurya Sastry,Bangalore,Karnataka,India,IT,JustDial,Contacted,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-05-21 13:51:14.784597,2025-11-19 18:46:28,2026-05-16 13:51:14.784633,
95723fce-98d1-4c9f-a67b-c78795907923,Keya,Bahri,Keya Bahri,Kochi,Kerala,India,Wholesale,JustDial,Qualified,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-05-20 13:51:14.784660,2026-02-12 17:20:54,2026-05-16 13:51:14.784696,
782bf962-e25b-4e26-b88d-7d9fc8cd6004,Max,Edwin,Max Edwin,Hyderabad,Telangana,India,IT,IndiaMART,New,13815ae1-d9c7-4b60-877c-5b354527caac,2026-06-05 13:51:14.784724,2026-01-19 15:46:15,2026-05-16 13:51:14.784762,
f4e096e5-a477-44fe-b1be-58fd2890f29f,Krishna,Saraf,Krishna Saraf,Nashik,Maharashtra,India,Wholesale,LinkedIn,New,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-06-03 13:51:14.784790,2026-01-10 14:05:55,2026-05-16 13:51:14.784826,
44989471-b717-4a68-b56e-c1541e694e9c,Jackson,Ghosh,Jackson Ghosh,Kochi,Kerala,India,IT,IndiaMART,New,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-05-18 13:51:14.784870,2026-02-21 17:30:56,2026-05-16 13:51:14.784909,
6a04f473-ad35-4072-9dd9-6daec0466f89,Anika,Kamdar,Anika Kamdar,Surat,Gujarat,India,IT,Referral,New,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-05-26 13:51:14.784938,2026-03-31 18:08:17,2026-05-16 13:51:14.784975,
7a8dfb7c-f6dd-439b-9527-c161bd6fae2d,Dayita,Rout,Dayita Rout,Bangalore,Karnataka,India,Manufacturing,JustDial,Contacted,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-05-21 13:51:14.785002,2025-12-01 19:33:28,2026-05-16 13:51:14.785038,
db2edfb2-85c6-4817-9c2e-567cd60f5dd9,Aadi,Thaman,Aadi Thaman,Hyderabad,Telangana,India,Pharma,JustDial,New,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-05-28 13:51:14.785065,2026-01-20 04:16:38,2026-05-16 13:51:14.785107,
394e0788-11ae-42e6-9ddf-afdc09d9db9e,Abha,Sanghvi,Abha Sanghvi,Nashik,Maharashtra,India,Manufacturing,JustDial,Contacted,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-06-05 13:51:14.785145,2026-03-16 21:13:37,2026-05-16 13:51:14.785183,
faee0900-5803-44e2-bfdd-2e544e12b4e6,Raghav,Ramesh,Raghav Ramesh,Kochi,Kerala,India,Pharma,Website,New,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-05-27 13:51:14.785212,2025-12-21 22:19:09,2026-05-16 13:51:14.785248,
5cdaf12d-aae0-4a27-87d0-22d2208714de,Yahvi,Rajagopalan,Yahvi Rajagopalan,Pune,Maharashtra,India,IT,JustDial,Qualified,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-05-21 13:51:14.785277,2026-03-30 18:17:10,2026-05-16 13:51:14.785313,
f2b51ea1-7bcd-4668-93ba-d90ea16f3d7b,Rachita,Boase,Rachita Boase,Kochi,Kerala,India,Manufacturing,Website,Qualified,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-06-05 13:51:14.785341,2026-02-20 18:37:16,2026-05-16 13:51:14.785377,
76653424-f1de-4f7c-afbd-14d7ddd56007,Varsha,Kari,Varsha Kari,Pune,Maharashtra,India,Retail,IndiaMART,Contacted,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-06-03 13:51:14.785405,2025-12-29 10:33:17,2026-05-16 13:51:14.785440,
b12d2691-ff9c-4a8f-ad4a-144429b83a3c,Dipta,Saini,Dipta Saini,Delhi,Delhi,India,Wholesale,Referral,Contacted,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-05-23 13:51:14.785467,2026-04-30 23:22:57,2026-05-16 13:51:14.785503,
44542f23-a6b3-4f17-966f-c65e482e5dd2,Dominic,Bath,Dominic Bath,Delhi,Delhi,India,Pharma,LinkedIn,Contacted,42050019-05f0-4de7-b45b-cea5eda7386f,2026-05-21 13:51:14.785531,2026-03-03 14:03:44,2026-05-16 13:51:14.785567,
e0289eff-2995-44f1-8020-4f7a3d558383,Ekantika,Krishna,Ekantika Krishna,Kochi,Kerala,India,Manufacturing,JustDial,New,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-05-30 13:51:14.785595,2025-12-07 00:41:34,2026-05-16 13:51:14.785632,
7b194541-33bb-497f-b9db-86422cbc91fe,Harish,Dewan,Harish Dewan,Chennai,Tamil Nadu,India,Retail,IndiaMART,Contacted,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-05-27 13:51:14.785660,2026-05-11 01:54:44,2026-05-16 13:51:14.785696,
c96d5d02-9e13-4e2d-bbf0-88e426852383,Bhavani,Dube,Bhavani Dube,Surat,Gujarat,India,Manufacturing,Website,New,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-06-01 13:51:14.785723,2026-03-10 20:17:02,2026-05-16 13:51:14.785760,
4be13b51-d0ae-419a-9cc3-9399ce4a2495,Girindra,Palla,Girindra Palla,Hyderabad,Telangana,India,Services,LinkedIn,New,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-05-24 13:51:14.785794,2026-01-15 05:07:36,2026-05-16 13:51:14.785830,
f1809858-d596-4f5b-9613-d7912084654f,Chakradev,Mohanty,Chakradev Mohanty,Ahmedabad,Gujarat,India,Manufacturing,JustDial,Contacted,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-06-03 13:51:14.785858,2025-12-19 01:27:16,2026-05-16 13:51:14.785894,
3aa469b6-247f-4e72-9fd9-3a5ca68fc867,Sanya,Loyal,Sanya Loyal,Ahmedabad,Gujarat,India,IT,Referral,New,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-06-02 13:51:14.785922,2026-02-13 01:50:44,2026-05-16 13:51:14.785957,
cafa4854-a413-4273-b0ff-618a4c386993,Amruta,Goda,Amruta Goda,Hyderabad,Telangana,India,IT,LinkedIn,Qualified,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-05-20 13:51:14.785985,2026-02-28 07:27:23,2026-05-16 13:51:14.786021,
0a6f8d30-9cbd-45bb-84ff-52d7a6ea1fa1,Nitara,Kunda,Nitara Kunda,Kochi,Kerala,India,Logistics,JustDial,Contacted,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-06-03 13:51:14.786048,2026-01-21 14:59:31,2026-05-16 13:51:14.786084,
4971ba6e-e370-4b9b-88a2-0a5ed7952e66,Gabriel,Nori,Gabriel Nori,Mumbai,Maharashtra,India,Logistics,IndiaMART,Contacted,560f2adc-162e-473b-8cd1-0546376e74e9,2026-05-23 13:51:14.786112,2026-02-06 19:46:25,2026-05-16 13:51:14.786148,
34909e2a-aad2-4e0c-b85b-b8e7fe6be3aa,Ekaraj,Sinha,Ekaraj Sinha,Nashik,Maharashtra,India,Pharma,Referral,New,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-05-27 13:51:14.786175,2026-01-17 05:39:24,2026-05-16 13:51:14.786211,
25457e78-bbe8-4462-8bf1-70d9279775a3,Jagvi,Khosla,Jagvi Khosla,Pune,Maharashtra,India,IT,LinkedIn,Contacted,e75d85fc-9d80-421a-aa90-2624363de215,2026-06-01 13:51:14.786244,2026-05-13 05:39:15,2026-05-16 13:51:14.786281,
d192565e-be7c-406e-908d-f349b123d85f,Ishwar,Sankaran,Ishwar Sankaran,Surat,Gujarat,India,Services,Referral,Contacted,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-05-26 13:51:14.786309,2025-11-18 15:25:22,2026-05-16 13:51:14.786345,
e4799816-b3ea-46e9-b4cd-eded3b20e8ba,Christopher,Mitter,Christopher Mitter,Pune,Maharashtra,India,IT,JustDial,Qualified,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-05-29 13:51:14.786372,2026-04-15 07:55:58,2026-05-16 13:51:14.786407,
6aa31bfd-6726-4407-a65e-7b458bde7df7,Veda,Patla,Veda Patla,Bangalore,Karnataka,India,Retail,Website,Contacted,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-05-18 13:51:14.786441,2026-02-07 05:07:17,2026-05-16 13:51:14.786477,
5114891b-15b3-4efa-b383-ec645b0daffe,Indali,Kapadia,Indali Kapadia,Bangalore,Karnataka,India,Logistics,IndiaMART,Contacted,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-05-28 13:51:14.786505,2026-02-10 07:59:14,2026-05-16 13:51:14.786540,
1976f3c8-e8fa-4ee7-a057-e53ba40d0860,Leena,Chaudhuri,Leena Chaudhuri,Nashik,Maharashtra,India,Manufacturing,IndiaMART,Contacted,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-05-25 13:51:14.786567,2026-01-13 05:34:17,2026-05-16 13:51:14.786602,
99ae8bec-7193-4d2d-9a37-6ebc9757dd11,Eesha,Wable,Eesha Wable,Chennai,Tamil Nadu,India,Manufacturing,Website,Qualified,566164f0-b746-41f4-b85a-4806de2c294b,2026-05-31 13:51:14.786631,2026-03-07 09:37:07,2026-05-16 13:51:14.786667,
8331dbb4-3848-4e1c-a503-43b968e6a125,Varsha,Nanda,Varsha Nanda,Ahmedabad,Gujarat,India,IT,Referral,New,404d7654-52ae-4333-91d7-753b4d63789e,2026-05-24 13:51:14.786694,2026-05-11 02:39:01,2026-05-16 13:51:14.786729,
2ae6eb8d-b329-4c71-a1e3-2fa49f8769f5,Jack,Om,Jack Om,Hyderabad,Telangana,India,Pharma,LinkedIn,Contacted,566164f0-b746-41f4-b85a-4806de2c294b,2026-06-04 13:51:14.786756,2026-02-03 05:46:12,2026-05-16 13:51:14.786792,
3a4a6944-f119-4df2-a056-1a99f4eac8fb,Yoshita,Bakshi,Yoshita Bakshi,Bangalore,Karnataka,India,IT,JustDial,Contacted,13815ae1-d9c7-4b60-877c-5b354527caac,2026-05-19 13:51:14.786819,2026-02-28 21:47:09,2026-05-16 13:51:14.786868,
7cb230d2-d64e-432b-ab91-6724d6d6f721,Jairaj,Borra,Jairaj Borra,Bangalore,Karnataka,India,IT,Website,Qualified,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-06-01 13:51:14.786898,2026-03-05 21:56:53,2026-05-16 13:51:14.786941,
4fb2c204-ff2c-47be-ba95-d3a8fa337a6b,Balendra,Mani,Balendra Mani,Ahmedabad,Gujarat,India,Manufacturing,LinkedIn,Qualified,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-06-03 13:51:14.786970,2026-05-09 19:17:51,2026-05-16 13:51:14.787006,
