id,source_number,destination_number,duration,call_status,call_outcome,assigned_user_id,created_at,deleted_at
605ed145-6ee4-4c77-ad16-f13894221e94,+918096749751,6833308526,413,Connected,Follow-up,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-04-14 05:36:39,
bcb92e86-bd9c-447b-94dd-6bf838f5d06a,3338263407,5374246490,532,Missed,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-04-19 10:29:07,
afe73cc2-796d-4d9b-af71-b1a9e444c0e5,1318368232,+919083679820,257,Busy,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-03-28 16:45:38,
f56072c2-f578-4829-b339-5cac673cad09,6133446175,01779506052,552,Busy,Not Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-02-15 13:27:45,
7f3e7e30-da01-495d-afc8-ad98da7d0877,7587600924,+912604855379,342,Missed,Not Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-02-23 04:48:53,
23b6702b-6419-422c-8bc5-ea0c61cce5f5,+916929116107,6438251912,1141,Connected,Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-05-16 02:30:14,
c0c538fa-396b-46b1-8660-620b3b010b21,03006250189,+912818972382,682,Busy,Follow-up,42050019-05f0-4de7-b45b-cea5eda7386f,2026-04-17 15:37:57,
e4aa1cf5-8499-47f2-b8c3-c35e18f6d854,8695737964,06159945527,867,Busy,Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-30 04:13:39,
ef26b508-8283-42b7-8cc9-fe2dea8e39f4,+917555216028,0582311528,1016,Missed,Not Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-04-25 08:22:21,
da7e3e04-4ee5-4605-8855-78aea479a097,06342182552,07006233064,80,Busy,Follow-up,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-02 00:38:09,
5815b6fc-702c-4bda-890c-17cfb2b3a883,6091818416,0405076851,1027,Busy,Not Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-05-03 14:52:24,
b6da37c4-2aa0-4eab-985b-00dd0c708739,6893918833,3240407937,271,Connected,Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-03-15 00:51:29,
ff218849-af66-4066-bafc-fa67d613e425,02381164507,02724075276,840,Busy,Follow-up,404d7654-52ae-4333-91d7-753b4d63789e,2026-03-29 12:24:31,
b38a1368-858e-4263-9cc1-eb979fbee8db,1730608621,06512107298,392,Missed,Follow-up,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-03-26 21:06:20,
c8b634d8-9803-43c3-bc71-7dee96480a81,07680144956,7294642543,1005,Busy,Not Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-02-24 07:32:34,
abd368d6-1eca-4f75-bc1c-fadae7aa4ce5,6009436887,05544108542,688,Connected,Not Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-05-05 16:43:51,
88570433-41e0-467d-88ea-338bd25f4e4c,01972467845,5207847216,304,Busy,Not Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-01-14 03:40:15,
33067def-abf1-44aa-a634-1aa5e3be7b9e,02658805293,+915177283415,913,Busy,Follow-up,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-03-07 12:46:42,
b44d0e90-802e-49ca-85df-d843ed495fdf,+917150199944,06806568183,609,Busy,Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-02-19 18:52:40,
b8f1d581-0fbe-422b-b429-d0e56591b961,00363844695,00115123173,1165,Connected,Not Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-05-01 13:46:57,
5da9f05c-264e-444f-9e76-34cc12c5aeff,+917669536581,04520207647,65,Missed,Interested,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-04-14 04:51:14,
d66fab94-7214-4d9c-bc93-5aa72a0fa166,+912525031634,08334258135,223,Missed,Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-02-05 18:02:26,
23df910a-854c-4561-9777-fa4f73380df8,4853051773,06095271185,1064,Busy,Not Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-02-12 00:26:55,
18a06d2b-408f-4c97-921d-87741d8b44f2,07029286936,2852630841,604,Busy,Interested,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-01-31 04:24:11,
4660d4c3-4deb-418c-ab9c-61821e5ac53d,0137524848,9529074344,914,Missed,Follow-up,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-03-10 02:22:41,
4d757cd6-f01b-4d52-9624-511f064899b3,+918155142779,07978740547,820,Connected,Not Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-05-03 06:01:29,
0a1fe878-c357-477b-bcc4-bc6e4009f7e7,+911568746171,5486399900,1169,Missed,Not Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-01-11 19:22:04,
1f01c91b-5274-4cef-81b4-e3fa090d865f,+915616808110,+911382940209,1151,Connected,Follow-up,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-01-02 15:56:15,
c6dd05f6-f8a0-4006-8fbc-8ad2d9c9fbd3,6876164732,02125775151,925,Connected,Not Interested,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-03-08 20:20:08,
507c66a1-ba3d-4a8f-b9ab-ae97ec4c864d,00003862564,+914716481835,235,Busy,Not Interested,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-04-09 21:00:08,
fe808df3-2778-430a-961f-afe5a95844ec,00150540443,00265068125,485,Missed,Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-04-05 09:12:34,
dee741c1-e259-484a-ae62-cbda86831a44,09857666565,03041544453,368,Busy,Follow-up,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-04-14 04:00:23,
45b67b8f-2787-433a-ab87-9254801ad45b,4810837747,03116702529,1173,Busy,Not Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-03-27 18:39:41,
c1e233de-e261-412f-8aa6-beb8aeaf9a6c,0158747327,5919055107,1112,Busy,Not Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-04-09 21:22:57,
ee8a28b3-54ab-4737-9a71-2300d611feda,+915560674425,4098004573,743,Missed,Not Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-02-04 10:30:34,
3b2dccfd-ca58-4172-beaa-144c8a8172b9,3404464423,+912090224466,826,Busy,Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-05-10 05:50:45,
6c9199ca-05dc-48fa-8aab-a91f1c08b6c2,+910224166866,+912390958765,127,Missed,Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-02-07 23:57:49,
29e7665b-dbcf-45ac-9f3c-2cfc3a0a1c95,4639331467,8806468010,211,Missed,Not Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-02-19 22:05:52,
4bc15eb9-d126-4692-bc73-20b757d67922,1748565944,6172805403,556,Missed,Not Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-05-06 04:22:18,
4d8455a8-e73b-429c-a58f-80f7fa900245,09810935191,+915305201135,262,Missed,Follow-up,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-04-08 01:09:26,
28fafc12-e5d0-4ab6-8e9a-2a4b4963b635,9078611634,00951189601,419,Missed,Follow-up,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-03-11 00:57:36,
8d34c1ef-31eb-4fac-98c2-f45c9db36ad3,02839346810,08878324820,709,Connected,Not Interested,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-04-19 02:17:41,
ed7259d3-92ae-498d-8e44-1141e33c5442,+911733310479,+911705465280,688,Connected,Follow-up,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-10 13:44:49,
f0a9711b-ac43-48be-822f-edf7f17d72cb,+915177273403,+918036847764,724,Missed,Follow-up,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-05-04 23:03:41,
2284acbf-802a-414e-a770-3a3f9749864a,+913955393892,+912900290258,1107,Connected,Not Interested,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-04-27 10:49:05,
82809cd7-b4d4-44f1-ad89-9ab7706c6ecc,1493314193,02881496722,1143,Busy,Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-05-03 22:17:58,
3b973cff-b033-4427-9137-ee48cdf6c36f,+917017122679,08406832767,113,Connected,Not Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-01-03 07:26:38,
40d26c06-f331-4c2a-bb26-a8ca900355da,8538727088,6620337673,1083,Busy,Not Interested,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-05-11 10:56:25,
054f3fcc-a0a3-49c4-8c32-9b47dd407963,+919240788042,09228657571,1019,Connected,Not Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-01-29 21:47:48,
29f7d192-1b85-4fde-93cb-ea9e7a75af01,07466330730,+917284364299,676,Missed,Follow-up,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-02-08 09:09:35,
86c5d5ec-c2a5-4924-b74d-5ed538e5ab20,+912064351051,+910136641935,701,Connected,Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-02-05 17:29:24,
19d3202d-8b4c-4ac6-ae13-fabf6fd1bc9e,00685646954,5562668398,462,Connected,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-02-15 12:07:33,
00e31234-5bce-4ff6-a2a6-923c64c1ff73,5655629982,07488995753,285,Busy,Not Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-05-13 05:30:33,
26a87c2b-d2db-4110-8d58-24db7cf22c6b,7731554134,7061374714,630,Busy,Follow-up,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-01 17:02:51,
d32b9952-dd55-4f03-8489-3555d3bed379,9675960402,+914658001355,320,Missed,Not Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-01-07 04:24:40,
81150e0e-9cda-49ae-a029-431820e8b28e,+918091168271,2469171231,246,Connected,Not Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-05-07 07:16:15,
69925c18-b5a9-4fc7-b724-cf1382db621b,+912251223909,+918527187599,84,Missed,Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-05-05 04:39:48,
ef01f6d6-73d2-451f-b5e7-9a9cb5357e6b,+916254944299,+910058235447,554,Connected,Not Interested,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-02-17 11:02:25,
bfaf2251-98bd-4787-800c-ff7a564bd8fb,+914188071916,02212506505,438,Missed,Not Interested,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-01-14 19:42:45,
893cde66-7165-4405-852b-3452359c4f65,+912373850459,0519790027,804,Missed,Interested,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-02-13 07:43:59,
6d62f618-42c0-4792-aa8c-c5113ccf4e4f,04250067034,+914927232158,329,Connected,Follow-up,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-01-22 17:49:38,
0aea09d4-fddf-43b9-985d-d7594d05221f,+919594506101,7874084337,310,Missed,Interested,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-01-24 05:40:45,
dabd409f-5768-4344-8b89-6c5383331617,9263436784,4554717260,120,Connected,Not Interested,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-01-17 05:38:30,
81f2a233-1005-4964-9383-9a4adf4700a3,+911871506956,+916865293311,396,Busy,Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-01-18 16:51:10,
3ba0ad54-1c1d-48b6-af6a-7d1ef888914c,9861487368,4321481110,956,Busy,Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-08 07:32:49,
3e922bf3-219b-43c3-9369-07ebe4720776,3581662582,1136754697,978,Busy,Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-04-24 23:20:45,
2d2adfdf-1f12-4b6e-aa47-c41d2d374e10,+916434711784,0935243829,1134,Busy,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-03-15 01:37:45,
d9a8992e-ca95-40af-a86f-7ae3deb93711,08975140185,08639344232,311,Connected,Follow-up,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-04-13 01:33:02,
76b53c67-eaea-4fa8-98c9-2dcc222088cf,+917821228167,+910219977092,686,Connected,Not Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-02-08 10:39:36,
fc61cd3d-b48d-4682-95fd-e81364210c04,+917652259567,07133114345,1056,Connected,Not Interested,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-02-03 04:38:55,
20e3e42d-7380-4519-80fb-3220354ab061,04745627651,9651027016,903,Busy,Follow-up,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-01-18 20:17:34,
8388a782-7342-4302-acd1-79902db916ce,06146532927,06068164607,146,Busy,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-05-14 11:07:42,
042f3abb-43f8-4ba3-a220-47606b018bb7,+918561804428,+917923960540,67,Busy,Follow-up,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-01-07 06:22:11,
f0d40afa-b20e-4ae8-a3db-00cb433f0e1a,+914557084024,4088413483,590,Missed,Not Interested,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-02-15 10:26:30,
172cb253-c62b-44c2-95f7-75dd1db4d3ae,+915799153622,+913782132081,561,Busy,Not Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-01-09 11:27:37,
effa4d81-242f-49fb-90f7-143d0eb12ed3,+914632435430,+914854074982,532,Missed,Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-04-04 01:03:45,
b7bb97ae-cd81-4dc3-8b45-aedbd7be7beb,06412237597,0098149161,703,Connected,Follow-up,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-02-24 05:25:51,
032a6faa-a575-45da-af86-6613ba723d05,03742395663,4843474847,649,Missed,Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-04-22 16:05:07,
678a1486-6f11-4979-9734-439d07d90551,3484333813,00751161473,300,Connected,Not Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-04-23 15:14:24,
da92f835-fcfd-4bee-ab1f-fc80288edef4,+918727054269,02480608684,42,Busy,Follow-up,13815ae1-d9c7-4b60-877c-5b354527caac,2026-04-19 06:20:32,
0df90df7-8e16-4d05-af92-8ffc538d9c81,+915474391991,6239176111,788,Busy,Follow-up,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-08 02:32:17,
62594c6e-6e88-4888-b537-b17d0ac3669f,3098669241,06152913409,31,Busy,Interested,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-01-23 18:50:14,
8a86fd35-ba73-43ed-94a6-f463094f0c23,04632817778,6156623452,502,Connected,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-04-27 06:46:29,
7a1e7d5c-a86c-4561-b3ac-12bf89ce377f,09964948319,+914321357600,732,Missed,Follow-up,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-01-15 19:19:50,
52fb1d69-eb75-4f78-b1b1-4564140aa28a,+914156813493,+917143132334,231,Connected,Not Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-02-07 19:08:36,
607d70e8-b912-4cec-9ed9-7f77a56b1dfa,6601449966,01261912893,334,Busy,Not Interested,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-01-02 08:44:24,
07d00c53-46fb-4257-a47c-0cb322dc62fe,2247323776,+913436147261,530,Connected,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-04-09 17:35:13,
a328084b-b937-4b9c-aa8f-5e88b4b7323d,+914966856036,08130974215,158,Missed,Follow-up,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-01-09 00:13:07,
d1b23601-b143-464c-86a7-7a2c13e340dd,+910544688660,04431842538,953,Busy,Not Interested,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-02-09 02:10:47,
4e6a10fe-76c8-46c0-b2e3-b86c7bbe538f,+912778994036,+919481367257,1157,Missed,Follow-up,404d7654-52ae-4333-91d7-753b4d63789e,2026-02-04 23:59:49,
1b6fcc4d-74b2-43b8-bb0f-4df2091358f4,00299217634,01241567262,1175,Busy,Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-01-25 04:00:40,
e381fcc2-facc-4a10-be23-8cd0e2e5a1c5,7232464285,08678652919,506,Busy,Not Interested,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-02-18 10:39:23,
93c985ce-49d1-4345-9a73-6eee53287a32,05517247520,00269329036,782,Connected,Follow-up,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-01-14 09:21:40,
b3226f55-386f-44b9-8880-42420e1bf4c3,6560533745,8712291562,465,Busy,Follow-up,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-03-05 11:28:39,
933a92b5-c4ad-4f5f-9aa2-dfef357bebc0,07086390813,6562554407,965,Connected,Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-01-22 08:38:12,
1851f433-3923-43f8-b9e9-c94033b9de80,+911067224949,+918743453961,780,Missed,Follow-up,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-01-05 00:06:57,
80d322da-6363-43f7-ab11-e55995d21dde,+916463681310,+919047821047,364,Busy,Not Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-04-29 13:01:45,
5217e3e3-6a9e-4ef4-bf94-3c72980a0de1,7202512728,08600059984,804,Connected,Interested,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-04-02 03:00:40,
183126d7-5785-4bfc-9f6b-e4103103ea68,+916157514556,1338523990,320,Connected,Not Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-01-17 20:29:40,
e4299a61-97a1-4752-826b-bcfda677343c,02682769247,07469846266,430,Connected,Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-02-17 08:20:43,
b69b5f81-c2ba-4489-847e-d5c0e7fe67dd,00826911703,3671360667,264,Busy,Follow-up,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-04-16 08:45:31,
04407111-a9d1-492b-831c-8a1c7c19d076,+916029261543,07400994857,909,Connected,Not Interested,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-02-05 12:46:28,
cec105d3-320c-48aa-bab1-0f737bf78ede,3835265782,6987566397,1139,Missed,Not Interested,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-01-11 01:52:32,
6fc0c327-825a-4596-806e-548f17d6de2c,8755444405,8327711245,201,Connected,Follow-up,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-02-22 01:31:40,
50654d81-d1a1-452e-8cc0-eba687932612,07820956006,+914320412728,134,Busy,Follow-up,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-01-18 03:15:33,
d3573159-05cd-43b7-a5b6-49dfa5f4481e,+910430635789,+919526352576,231,Connected,Interested,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-02-08 18:17:40,
3f4ff330-93b0-40ed-9799-4b86cb8293bb,06650046182,2855947859,872,Connected,Not Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-01-02 14:30:23,
90a40824-13fb-41cf-a5a5-720a4ff73984,06571705503,08444455509,122,Connected,Follow-up,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-13 02:41:28,
1f87e1c5-d5c7-471b-9bd8-7b19ee8cd4a0,2468113504,2360665415,136,Busy,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-01-03 01:29:25,
b1b6900b-c4ad-4c0d-925b-ccbc41ef7849,2177588693,6706265252,418,Busy,Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-03-24 22:57:57,
98976476-153f-4c2a-909f-1997e1987f1e,01368962621,+919937691190,106,Connected,Interested,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-04-24 20:55:39,
d94edcd6-18f3-4e2c-aa73-458a23ded595,04857232113,03656297972,618,Connected,Not Interested,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-02-27 06:35:58,
e7f42aa3-2419-412c-9a63-45cdb32c5659,8333790413,+912018061023,108,Missed,Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-01-03 03:31:10,
24a6768b-6728-4c48-ab2c-52f54289074a,0873779148,+916266315565,1012,Connected,Not Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-01-28 16:01:17,
2660e759-58b8-48a3-9065-74816b01f675,+915300307741,04888182613,973,Connected,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-01-04 16:54:55,
7216113f-b59f-47c4-b606-367f93ef3c31,06322349009,03945372189,798,Busy,Follow-up,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-03-09 20:53:09,
a76a7c74-6185-4f8e-92f3-b443713edfbe,08653903249,+918271074117,916,Connected,Follow-up,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-02-23 21:08:31,
65d0260b-1cbe-430d-8e15-55fbc6348cb3,+916631882801,3116284256,1042,Missed,Interested,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-01-15 05:40:12,
f352a3b0-148f-4950-9c71-bc34c1d2707e,+915494725861,03855458129,498,Connected,Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-03-13 05:04:03,
c859add5-8a09-4e11-8299-3672ca4a74c8,06825748417,5526959262,60,Missed,Follow-up,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-04-11 04:05:58,
7ff8d48d-c24a-4cb5-81ba-2e8361166b22,0559212799,0597098214,1063,Connected,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-05-16 08:54:44,
0a5938e0-10e5-4803-b81a-d0f049463606,1790916878,2812760853,1135,Missed,Follow-up,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-02-14 04:44:42,
3ae91231-f1a9-483e-8a41-3b6f4df129e8,5985478659,3283006093,355,Busy,Follow-up,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-03-25 06:44:39,
fd07834d-7d48-45af-90c8-63658b080811,0774590433,09908889026,850,Busy,Not Interested,404d7654-52ae-4333-91d7-753b4d63789e,2026-01-17 17:36:44,
8045fed1-f101-4a9b-a2a6-423975260df0,05770112856,+910811333655,571,Connected,Follow-up,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-03-07 11:40:39,
8f5597b0-63d4-4563-b0fa-9972e5f461e3,2913200074,8904680939,444,Busy,Interested,42050019-05f0-4de7-b45b-cea5eda7386f,2026-03-06 12:23:19,
60f679f4-18e1-4aa7-83d5-ebd3299a80be,06638314630,9621363196,1066,Busy,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-02-06 03:35:17,
285afade-3101-4c88-a6db-f75bf9b334ae,4025892383,+912703668153,1047,Connected,Interested,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-05-06 02:54:39,
2a3af735-203e-404e-8db0-4b824d504b00,+910339314966,01673787145,1058,Busy,Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-04-16 11:36:32,
40a21f75-6d7a-405f-a8ea-202dcbae7ff1,6676804003,04000807317,1017,Missed,Not Interested,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-01-07 14:15:03,
e423f0f8-4770-4cf6-add2-ee6c328acf5d,+910618378788,+917551920900,56,Missed,Follow-up,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-02-24 14:39:28,
1d59bc61-b833-49d1-91ac-8a0e30d63588,4023515897,+913251716263,523,Busy,Not Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-02-05 12:04:27,
02ffe258-83b4-415d-851d-d11f63089312,4779008201,+915414327091,418,Missed,Interested,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-01-05 21:46:28,
5048db82-9bd9-44a8-a8ef-596f95ca3414,04415617562,+917105963014,552,Busy,Follow-up,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-03-06 16:01:15,
7bbdb317-f6f6-4771-ab93-ed84a4689ac3,+917949462283,+915142717393,170,Missed,Not Interested,13815ae1-d9c7-4b60-877c-5b354527caac,2026-05-10 11:11:34,
4ead4dc2-fd1e-4680-a9ed-5c3ce273645c,+914499143175,+916436359687,949,Missed,Interested,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-02-24 12:24:36,
c7603222-de7c-4ac0-9384-ff88d656af30,+917630590892,+911198103765,908,Missed,Follow-up,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-03-23 20:12:00,
4952f570-8474-42d4-8f25-14b65c9d3cd3,2500713254,07052030626,871,Missed,Not Interested,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-04-28 01:15:56,
e1bf2470-1221-4de2-8436-351538090268,+917869085907,02367650031,948,Missed,Not Interested,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-04-06 00:34:44,
5bf25c57-2dcd-4e94-86d2-c03213db8224,8532720015,+912269443054,939,Connected,Interested,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-28 13:39:31,
822ec3c9-f936-41ab-bd86-49d9f172483b,+910585189071,+916716767361,466,Connected,Follow-up,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-03-26 16:06:41,
a2eb26aa-1b47-4784-9ca5-d33280b91bd3,5836101145,06486843951,32,Missed,Follow-up,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-17 13:17:19,
c5f85273-aa27-4d59-bfa1-3f60252f2531,+916222978306,2547919911,408,Busy,Follow-up,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-03-08 17:34:15,
c921b8ed-d306-4a5f-9fb0-c52c9d1c880a,+917061712241,+911598070341,511,Connected,Not Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-02-10 02:36:29,
d2a00d66-7633-4d3a-90ac-a75beeacbc73,05654884078,+916785157604,882,Connected,Interested,566164f0-b746-41f4-b85a-4806de2c294b,2026-03-02 23:47:16,
d8d77911-9591-430e-bda2-9652ba578fa3,8655651167,+910606900266,245,Missed,Interested,560f2adc-162e-473b-8cd1-0546376e74e9,2026-05-12 22:34:41,
2d129a51-7f9c-4b8b-a524-608eb0d69a76,0772972759,+911475148554,527,Busy,Interested,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-02-13 09:49:22,
1966a4cd-a85f-4781-8a0e-39bd48e9c7d9,5257488412,7337007487,585,Connected,Interested,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-04-28 20:37:34,
819a7c81-1b49-4810-8562-10b5ee7df00e,+915864520112,00992044143,725,Connected,Not Interested,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-03-27 10:51:08,
c49f35d3-1a1a-436a-91ed-f034eb3ff142,0815791580,5510453223,385,Connected,Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-01-21 07:00:31,
83cf8152-8eaa-47b0-ad84-570cbc9b3172,7772710600,+910618115769,807,Missed,Interested,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2026-04-02 12:47:04,
f88ebff5-d910-42f2-8db3-a678ff5bed27,08822960830,+914490950066,601,Busy,Follow-up,f9140f89-9c0b-4ce1-8467-c50ef091fb7a,2026-03-25 00:20:09,
7e7cc039-d9d0-42fa-b3a1-ee7957f9b20e,+914651291224,+914131775731,1133,Busy,Follow-up,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-01-03 05:05:07,
6a841300-58bc-4864-b583-64e9661b42cb,09119591269,07580561353,1048,Busy,Not Interested,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-03-11 02:44:45,
